batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
21,inspect_esg_tables,23,99.340278,157,345,188,True,1.0,1.0,1.0,1.0,0.934028,38,3.6,00228.HK,CHINA ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"essing climate change. We will continue to improve strategy development, risk management and the identification and management of metrics and targets to tackle climate change in pursuit of sustainable development with various sectors of society. For GHG emissions data, please refer to KPI A1.4 Greenhouse gas emissions in total and where appropriate, intensity on page 113–114 of this ESG Report. For “Indicators and Target”, please refer to page 36 of this ESG Report. 風險分類氣候相關風險評估 關於風險分類氣候相關風險評估的細",2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
22,inspect_esg_tables,24,99.340278,41,307,266,True,1.0,1.0,1.0,1.0,0.934028,38,3.6,002335.SZ,科华数据,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,".37 增值税借方余额重分类 201,274,902.21 107,966,512.37 预缴所得税 2,303,927.88 4,605,196.63 148 === PAGE 149 === 科华数据股份有限公司 2025 年年度报告全文 预缴其他税费 15,338.84 19,704.29 碳排放权资产 合计 640,057,022.19 345,301,033.66 其他说明： 碳排放配额变动情况： 2025 年度 项目 数量（单位：吨） 金额 1.2024 年12 月 31 日碳排放配额 14,848.00 —— 2.本期增加的碳排放配额 311,136.00 —— （1）免费分配取得的配额 307,823.00 － （2）购入取得的配额 3,313.00 348,102.27 3.本期减少的碳排放配额 324,034.00 —— （1）履约使用的配额 317,100.00 348,102.27 （2）出售的配额 6,934.00 215,115.88 4.2025 年12 月 31 日碳排放配额 1,950.00 —— 14、债权投资 （1） 债权投资的情况 单位：元 项目",1,data/text/002335.SZ/2025/annual_report.txt,False
23,inspect_esg_tables,25,99.340278,103,415,312,True,1.0,1.0,1.0,1.0,0.934028,38,3.6,002346.SZ,柘中股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002346.SZ/2025/annual_report.txt,False
24,inspect_esg_tables,26,99.340278,162,275,113,True,1.0,1.0,1.0,1.0,0.934028,38,3.6,002452.SZ,长高电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002452.SZ/2025/annual_report.txt,False
25,inspect_esg_tables,28,99.340278,126,261,135,True,1.0,1.0,1.0,1.0,0.934028,38,3.6,002479.SZ,富春环保,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"新污染物清单》，垃圾焚烧、化工、钢铁 等行业排放标准趋严，推动监测频次及精度升级。鉴于监测周期、政策力度及成本等因素， 用户企业主动监测意愿不强，监测需求释放滞后。 此外，在“3060”碳达峰、碳中和的远景目标下和相关政策的推动下，公司积极开展碳 排放配额的核查履约等相关工作。报告期内，公司积极参与碳排放交易，交易碳配额 32.62 万吨，交易总金额 1,972.55 万元。截至本报告期末，公司履约清缴后的碳排放配额（CEA） 结余量为 95.56 万吨。 2025 年，公司持续以党的二十大精神为指引，坚持稳中求进的工作总基调，以“拓展 循环经济，实现持续发展”的经营理念，以园区基地为依托，围绕下游用户需求，搭建“节 能+” 、 “环保+”的综合服务体系。报告期内，公司在稳健运营现有项目的同时，积极拓 展新项目、研发新技术，稳步推进多燃料替代、智慧电厂等项目建设与试运行，在改善环境 质量、优化能源结构的过程中实现自身高质量发展，努力将公司打造成国内循环经济产业领 域的卓越企业。 二、报告期内公司所处行业情况 （一）热电联产业务 根据中国证监会发布的《上市公司行业分类指引（2012 年修",1,data/text/002479.SZ/2025/annual_report.txt,False
26,inspect_esg_tables,218,92.395833,43,399,356,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,00002.HK,CLP HOLDINGS,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"ishing itself as a high- quality green marine fuel bunkering centre. Delivering Climate Vision 2050 CLP’s Climate Vision 2050 sets out our long-term ambition to transition to a low-carbon portfolio while continuing to deliver reliable and affordable energy. In 2025, we further reduced the Group’s greenhouse gas emissions intensity to 0.50 kilogramme carbon dioxide-equivalent per kilowatt hour as we lowered coal consumption by over 10% and further expanded our non-carbon portfolio. We also moved ",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
27,inspect_esg_tables,219,92.395833,46,330,284,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,00003.HK,HK & CHINA GAS,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,engthening Value Reliability at All Times Energy Future Approach Key Statistics Energy Future Harmony with Nature Build a Sustainable Future Chain Resilience Verification Statement Towards Carbon Neutrality – Advancing the Transition to a Low-Carbon Energy Future Hong Kong Town Gas Carbon Intensity Gas production Gas consumption Total (customer side) 0.04 kg CO2e/kWh 0.534 kg CO2e/unit of town gas 0.23 kg CO2e/kWh = 3.087 kg CO2e/unit of town gas 0.19 kg CO2e/kWh 2.553 kg CO2e/unit of town gas F,2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
28,inspect_esg_tables,220,92.395833,137,328,191,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,000037.SZ,深南电A,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,人员）签名并盖章的财务报表。 二、载有会计师事务所盖章、注册会计师签名并盖章的审计报告原件。 三、报告期内在指定媒体上公开披露过的所有公司文件的正本及公告的原稿。 四、查阅地点：公司董事会办公室。 4 === PAGE 5 === 释义项 公司、本公司、深南电、上市公司 中国证监会 深圳市国资委 能源集团 深南电中山公司 深南电工程公司 深南电环保公司 深南电西湾公司 能源科技公司 协孚公司 新电力公司 南山热电厂 中山南朗电厂 深圳联交所 卓致基金 远致瑞信信息技术基金 新型储能产业投资基金 《公司法》 《证券法》 《股票上市规则》 公司《章程》 元、万元、亿元 报告期 深圳南山热电股份有限公司 2025 年年度报告全文 指 释义内容 指 深圳南山热电股份有限公司 指 中国证券监督管理委员会 指 深圳市人民政府国有资产监督管理委员会 指 深圳市能源集团有限公司 指 深南电（中山）电力有限公司 指 深圳深南电燃机工程技术有限公司 指 深圳深南电环保有限公司 指 深南电西湾能源（中山）有限责任公司 释义 指 深南电能源科技（四川）有限公司（曾用名 “四川锐南电力建设工程有限公司”） 指 ,1,data/text/000037.SZ/2025/annual_report.txt,False
29,inspect_esg_tables,221,92.395833,53,395,342,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,00006.HK,POWER ASSETS,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"ng unit L13 progressed on schedule towards a targeted completion date in early 2029, when it will go into operation. Once commissioned, L13 is expected to increase gas-fired generation of LPS to about 80% of total output, further lowering our carbon intensity. Smart meters and the advanced metering infrastructure not only facilitate better energy management for customers, but also enhance HK Electric’s ability for monitoring of the power grid. enhanced electronic application forms that enabled r",2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
30,inspect_esg_tables,222,92.395833,98,300,202,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,000096.SZ,广聚能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,disclosed_non_revenue_denominator,2025 年能源工作目标：持 续深化绿色低碳转型，非化石能源发电装机占比提高到 60%左右，非化石能源占能源消费总量比重提 高到 20%左右。工业、交通、建筑等重点领域大力实施可再生能源替代行动并取得新进展。新能源消 纳和调控政策措施进一步完善，绿色低碳发展政策机制进一步健全。围绕“十五五”经济社会发展 12 === PAGE 13 === 深圳市广聚能源股份有限公司 2025 年年度报告全文 主要目标任务，科学研判能源消费总量、分品种需求，深入研究全国最优电力流向布局、非化石能 源替代化石能源思路举措等重大关键问题，推动能源高质量发展。 2、国家税务总局发布《成品油涉税产品检测管理暂行办法》 2025 年 3 月，国家税务总局发布《成品油涉税产品检测管理暂行办法》（以下简称《暂行办 法》），明确将汽油、柴油等成品油纳入强制检测范围，要求企业按国家标准对产品密度、硫含量 等关键指标进行检测，并留存检测报告备查，以提升计税准确性，防范税收流失；同时，还规定了 成品油检测机构的资质要求、检测流程、取样程序、复检机制以及相关费用的承担方。此外，办法 中还包括了对受检单位的权利保护和义务要求，,1,data/text/000096.SZ/2025/annual_report.txt,False
31,inspect_esg_tables,224,92.395833,169,527,358,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,000554.SZ,泰山石油,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"司是山东省泰安市最大成品油经销商，在泰安市成品油市场具有较强的社会影响力 和经营辐射力，公 司诚信经营、服务规范，切实履行了央 企的政治责任、经济 责任和社会责 任。 影响需求变化的主 要因素有：一是受居民出行意愿影响成品油汽油零售市场；二是国 内部分大型物流运输车辆改用天然气，柴油量受影响；三是新能源电动汽车的发展 持续影 响汽油市场。公 司 2025 年成品油经营总量达到 37.21 万吨，实现营业总收入 316,627.25 万元,利润总额 21,859.31 万元，同比增长 66.89%。 本报告期，公 司的主 要业务、经营模 式等未发生重大变化。 二、报告期内公 司所处行业情况 公 司需遵守《深圳证券 交易所上市公 司自律监管指引第 3 号——行业信息披露》中零售相关业的披露要求 司主 公 要从事成品油批发、零售业务及非油品业务。报告期内国际原油持续下跌导致 成本支撑减弱，叠加新能源汽车渗透率持续上升压制传统汽柴油需求，市场形成供大于求 的态势，成品油行业竞争压力加大。受上述因素影响，国内成品油市场走势疲软，汽柴油均 价同比下跌。 油价情况：2025 年国内成品油共经历 25",2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
32,inspect_esg_tables,225,92.395833,158,267,109,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,000690.SZ,宝新能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,=== PAGE 1 === 广东宝丽华新能源股份有限公司 2025 年年度报告 2026 年 4 月 20 日 === PAGE 2 === 第一节 重要提示、目录和释义 重要提示 一 、 公司董事会及董事、 高级管理人员保证年度报告内容的真实、 准确、 完 整，不存在虚假记载、误导性陈述或重大遗漏，并承担个别和连带的法律责任。 二、 公司董事长邹锦开先生、 主管会计工作负责人江卓文先生及会计机构负 责人郭小燕女士声明：保证本年度报告中财务报告的真实、准确、完整。 三、全体董事均亲自出席了审议本年度报告的董事会会议。 四、 立信会计师事务所 （特殊普通合伙） 对本年度报告及内部控制出具了标 准的无保留意见审计报告。 五、 本年度报告涉及未来计划等前瞻性陈述， 不构成公司对投资者的实质承 诺， 投资者及相关人士均应对此保持足够的风险认,2,data/text/000690.SZ/2025/annual_report.txt|data/text/000690.SZ/2025/esg_report.txt,False
33,inspect_esg_tables,227,92.395833,146,434,288,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,000968.SZ,蓝焰控股,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,索， 为后续滚动开发提供有力的技术支持。但受制于地质和赋存条件复杂、区域地质与开发工艺适配性差等因素，目前高效 开发仍然存在技术瓶颈，亟需加强深部煤层气的技术攻关，建立适合我国各类深部煤层气特点的开发模式。 降碳减排方面，甲烷排放后的温室效应比二氧化碳高，是造成全球变暖的重要因素之一 。在“双碳”目标驱动下， 大力发展煤层气行业意义重大。规模化地面抽采利用煤层气，进行煤矿瓦斯治理，可以减少煤炭开采时的甲烷释放，还 可以开发利用煤矿采空区和废弃矿井的瓦斯，减少甲烷逸散对臭氧层的破坏。同时，以低排放强度能源替代高排放强度 能源是实现碳中和的有效途径，煤层气的碳排放强度较煤炭、石油低，其规模化抽采利用必将在我国实现“双碳”目标 过程中发挥重要作用。 报告期内，受全球能源转型加速与地缘政治格局深度调整影响，全球天然气市场整体呈现供应宽松、需求温和修复、 价格震荡下行的运行特征，从紧平衡过渡到相对宽松的新供需格局。2025 年，全球天然气产量约 4.19 万亿立方米，同 比增长 1.6%，天然气消费量约 4.17 万亿立方米，同比增长不足 1%。从国内看，我国天然气市场整体运行平稳。在消费 端，,1,data/text/000968.SZ/2025/annual_report.txt,False
34,inspect_esg_tables,228,92.395833,112,260,148,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,001258.SZ,立新能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"用单段报价方式，单位为元 / 千瓦时。报价下限为 0 元 / 千瓦时，报价上限为 0.262 元 / 千瓦时。新能源场站配 建储能优先消纳新能源自身发电量，原则上不参与实时调峰交易。明确因电力保供和电力系统安全等原因，相应充电电量 补偿价格及各服务提供方申报调频里程价格的最小单位、申报价格上限、申报调频容量的最小单位。 三、核心竞争力分析 （一）深耕资源高地，占据开发先机。 公司目前运营的风电场和光伏电站主要位于新疆，区位优势显著。新疆作为国家 2035 年远景目标纲要中明确重点推进 的大型清洁能源基地，风能、太阳能资源富集程度位居全国前列。风能资源方面，新疆全境被列为全国Ⅰ类、Ⅲ类风能资 源区，十大风区——包括达坂城、阿拉山口、塔城老风口、额尔齐斯河谷、小草湖、哈密三塘湖——淖毛湖、哈密东南部、 十三间房、罗布泊、准东等——风功率密度高、有效发电小时数长，非常适宜大型并网风电项目的规模化开发。太阳能资 源方面，新疆全年日照小时数在 2,550 至 3,500 小时之间，年辐射照度总量仅次于西藏，且全疆均属Ⅰ类、Ⅱ类太阳能资源 区。更关键的是，新疆拥有广袤的戈壁、沙漠和荒漠等未利用土地",1,data/text/001258.SZ/2025/annual_report.txt,False
35,inspect_esg_tables,229,92.395833,103,248,145,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,001299.SZ,美能能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,持续运行管理与技 术双通道晋升体系，并深入开展人才盘点，为关键人才的识别与发展提供精准导航；坚持“请进来、送出去”的方式提 升管理层领导力，年内开展管理团队系统管理能力提升培训，引入外部前沿理念，输送管理人员参与 EMBA、绩效增长 等外部培训，持续淬炼核心团队的战略视野与管理效能；推行以实战为导向的内部多元赋能模式，深入实施“师徒带 教”“内训师培训”沉淀组织智慧，促进经验传承；通过常态化举办全员读书会、知识分享等活动，积极营造学习型组 织氛围。通过分层分类的系统赋能，提升了组织整体能力与人才密度，旨在打造一支高素质、高技能、能征善战的员工 41 === PAGE 42 === 陕西美能清洁能源集团股份有限公司 2025 年年度报告全文 队伍，搭建良将辈出的人才梯队，以有效支撑公司业务拓展与战略转型，保障组织在快速变化的市场环境中持续保有竞 争优势。 4、劳务外包情况 □适用 不适用 九、公司利润分配及资本公积金转增股本情况 报告期内利润分配政策，特别是现金分红政策的制定、执行或调整情况 适用 □不适用 1.报告期内，公司的利润分配政策未发生变化，按照《公司章程》及《未来三年（2,1,data/text/001299.SZ/2025/annual_report.txt,False
36,inspect_esg_tables,230,92.395833,140,306,166,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,00182.HK,CONCORD NE,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,disclosed_non_revenue_denominator,"t 2023 2024 2025 Total Energy Consumption MWh 17,448.11 23,050.21 24,733.15 Direct Energy Consumption MWh 978.31 2,549.21 1,627.22 Petrol for Official Vehicles MWh 909.41 2,439.63 1,592.12 Diesel for Official Vehicles MWh 68.90 109.58 35.10 Indirect Energy Consumption MWh 16,469.80 20,501.00 23,105.93 Purchased Electricity MWh 16,469.80 20,501.00 23,105.93 Energy Consumption Intensity kWh/kWh 0.003 0.003 0.003 Water Consumption Tonnes 26,900.09 19,153.87 19,760.71 Water Consumption Intensity Ton",2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
37,inspect_esg_tables,231,92.395833,51,216,165,True,1.0,1.0,0.716667,1.0,0.947917,30,2.58,002028.SZ,思源电气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"用国家生态环境部、国家统计局联合最新发布的全国电网平均二氧化碳排放因子0.5306 tCO2/MWh，2024年与2023年外购电力排放计算系数选用国家生态环境部、国家统计 局联合最新发布的全国电网平均二氧化碳排放因子0.5366 tCO2/MWh；外购蒸汽碳排放因子选取国家发展与改革委员会（NDRC）《企业温室气体排放核算和报告指南（试行）》0.11 tCO2/GJ。 指标索引 === PAGE 70 === 70 2025 年度可持续发展报告 指标 单位 2025 2024 2023 - 能源间接 GHGs 排放（范围 3）10 tCO2e / 68,438.03 34,402.78 走进思源 单位营收温室气体排放强度（范围 1、2） tCO2e/ 百万元 3.41 3.82 2.92 能源 综合能源消耗量 吉焦 604,341.39 353,946.87 266,487.23 可持续发展管理 单位营收综合能源消耗密度 吉焦 / 百万元 28.10 22.90 21.39 天然气 立方米 2,071,652.76 1,751,091.43 849,510.00 直接能源 柴油 升 ",2,data/text/002028.SZ/2025/annual_report.txt|data/text/002028.SZ/2025/esg_report.txt,False
