batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
194,rerun_financial_derivation,2002,73.975694,121,315,194,True,1.0,1.0,0.311111,1.0,0.119792,507,1.12,002506.SZ,协鑫集成,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_balance_sheet_formula_closure,"资产总计 流动负债： 短期借款 向中央银行借款 拆入资金 交易性金融负债 衍生金融负债 应付票据 应付账款 117 协鑫集成科技股份有限公司 2025年年度报告全文 229,235,359.37 260,320,905.46 9,731,978,370.22 10,379,138,794.10 1,501,581,496.08 1,563,182,235.21 24,587,395.49 24,425,433.91 150,000,000.00 110,000,000.00 4,515,219,882.84 4,456,317,091.69 158,590,428.37 365,594,382.02 1,259,833,503.44 1,394,856,320.48 158,937,853.12 144,063,935.49 17,727,438.68 17,727,438.68 29,714,268.74 36,943,812.43 429,068,431.40 406,836,028.27 339,714,754.02 303,550,733.25 8,584,975,452.18",2,data/text/002506.SZ/2025/annual_report.txt|data/text/002506.SZ/2025/esg_report.txt,False
195,inspect_esg_tables,2240,71.979167,108,290,182,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,000096.SZ,广聚能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/000096.SZ/2025/annual_report.txt,False
196,inspect_esg_tables,2243,71.979167,151,413,262,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,000682.SZ,东方电子,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/000682.SZ/2025/annual_report.txt,False
197,inspect_esg_tables,2245,71.979167,136,319,183,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,001208.SZ,华菱线缆,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001208.SZ/2025/annual_report.txt,False
198,inspect_esg_tables,2246,71.979167,122,258,136,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,001258.SZ,立新能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001258.SZ/2025/annual_report.txt,False
199,inspect_esg_tables,2247,71.979167,112,240,128,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,001299.SZ,美能能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001299.SZ/2025/annual_report.txt,False
200,inspect_esg_tables,2248,71.979167,24,287,263,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002039.SZ,黔源电力,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002039.SZ/2025/annual_report.txt,False
201,inspect_esg_tables,2249,71.979167,27,369,342,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002056.SZ,横店东磁,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002056.SZ/2025/annual_report.txt,False
202,inspect_esg_tables,2250,71.979167,28,385,357,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,00206.HK,CM-ENERGY,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,possible_two_year_ghg_formula_closure,"2024 2025 1. The Company introduced the high-efficiency energy-saving wing shaped rigid sail products from the European company BarTech, achieving order fulfillment in 2024. The product has undergone rigorous validation through actual performance and data, and has obtained the Ship Classification Society DNV’s design type approval. Its unique wing shaped design enhances its lift performance by 2.5 times compared to traditional single-panel sails. 本公司引入源自歐洲BarTech公司的高效節能翼型剛性風帆產品在二零二四年實現訂單落地。該產品已通",1,data/text/hkex_reports/00206.HK/2025/annual_report.txt,False
203,inspect_esg_tables,2251,71.979167,165,276,111,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002074.SZ,国轩高科,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002074.SZ/2025/annual_report.txt,False
204,inspect_esg_tables,2252,71.979167,196,307,111,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002090.SZ,金智科技,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002090.SZ/2025/annual_report.txt,False
205,inspect_esg_tables,2253,71.979167,121,327,206,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002276.SZ,万马股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002276.SZ/2025/annual_report.txt,False
206,inspect_esg_tables,2254,71.979167,174,359,185,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,00228.HK,CHINA ENERGY,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
207,inspect_esg_tables,2255,71.979167,77,284,207,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002335.SZ,科华数据,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002335.SZ/2025/annual_report.txt,False
208,inspect_esg_tables,2257,71.979167,135,250,115,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002479.SZ,富春环保,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002479.SZ/2025/annual_report.txt,False
209,inspect_esg_tables,2258,71.979167,176,281,105,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002487.SZ,大金重工,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002487.SZ/2025/annual_report.txt,False
210,inspect_esg_tables,2259,71.979167,177,376,199,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002531.SZ,天顺风能,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,2,data/text/002531.SZ/2025/annual_report.txt|data/text/002531.SZ/2025/esg_report.txt,False
211,inspect_esg_tables,2260,71.979167,149,436,287,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002608.SZ,江苏国信,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002608.SZ/2025/annual_report.txt,False
212,inspect_esg_tables,2261,71.979167,128,395,267,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002692.SZ,远程股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002692.SZ/2025/annual_report.txt,False
213,inspect_esg_tables,2262,71.979167,90,217,127,True,1.0,1.0,0.5,0.0,0.947917,30,1.8,002709.SZ,天赐材料,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002709.SZ/2025/annual_report.txt,False
214,inspect_esg_tables,2535,70.420139,70,219,149,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,00002.HK,CLP HOLDINGS,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
215,inspect_esg_tables,2538,70.420139,108,290,182,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000096.SZ,广聚能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/000096.SZ/2025/annual_report.txt,False
216,inspect_esg_tables,2541,70.420139,193,488,295,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000554.SZ,泰山石油,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
217,inspect_esg_tables,2542,70.420139,151,413,262,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000682.SZ,东方电子,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/000682.SZ/2025/annual_report.txt,False
218,inspect_esg_tables,2544,70.420139,136,319,183,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001208.SZ,华菱线缆,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001208.SZ/2025/annual_report.txt,False
219,inspect_esg_tables,2545,70.420139,122,258,136,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001258.SZ,立新能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001258.SZ/2025/annual_report.txt,False
220,inspect_esg_tables,2546,70.420139,112,240,128,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001299.SZ,美能能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001299.SZ/2025/annual_report.txt,False
221,inspect_esg_tables,2547,70.420139,136,285,149,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,00182.HK,CONCORD NE,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
222,inspect_esg_tables,2548,70.420139,24,287,263,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002039.SZ,黔源电力,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002039.SZ/2025/annual_report.txt,False
223,inspect_esg_tables,2549,70.420139,27,369,342,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002056.SZ,横店东磁,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002056.SZ/2025/annual_report.txt,False
224,inspect_esg_tables,2551,70.420139,165,276,111,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002074.SZ,国轩高科,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002074.SZ/2025/annual_report.txt,False
225,inspect_esg_tables,2552,70.420139,196,307,111,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002090.SZ,金智科技,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002090.SZ/2025/annual_report.txt,False
226,inspect_esg_tables,2553,70.420139,121,327,206,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002276.SZ,万马股份,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002276.SZ/2025/annual_report.txt,False
227,inspect_esg_tables,2555,70.420139,77,284,207,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002335.SZ,科华数据,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002335.SZ/2025/annual_report.txt,False
228,inspect_esg_tables,2557,70.420139,135,250,115,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002479.SZ,富春环保,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002479.SZ/2025/annual_report.txt,False
229,inspect_esg_tables,2558,70.420139,176,281,105,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002487.SZ,大金重工,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002487.SZ/2025/annual_report.txt,False
230,inspect_esg_tables,2559,70.420139,121,315,194,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002506.SZ,协鑫集成,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,2,data/text/002506.SZ/2025/annual_report.txt|data/text/002506.SZ/2025/esg_report.txt,False
231,inspect_esg_tables,2560,70.420139,177,376,199,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002531.SZ,天顺风能,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,2,data/text/002531.SZ/2025/annual_report.txt|data/text/002531.SZ/2025/esg_report.txt,False
232,inspect_esg_tables,2561,70.420139,149,436,287,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002608.SZ,江苏国信,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002608.SZ/2025/annual_report.txt,False
233,inspect_esg_tables,2562,70.420139,128,395,267,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002692.SZ,远程股份,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002692.SZ/2025/annual_report.txt,False
234,inspect_esg_tables,2564,70.420139,90,217,127,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002709.SZ,天赐材料,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002709.SZ/2025/annual_report.txt,False
235,inspect_esg_tables,3025,67.065972,108,290,182,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,000096.SZ,广聚能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/000096.SZ/2025/annual_report.txt,False
236,inspect_esg_tables,3028,67.065972,193,488,295,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,000554.SZ,泰山石油,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
237,inspect_esg_tables,3029,67.065972,151,413,262,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,000682.SZ,东方电子,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/000682.SZ/2025/annual_report.txt,False
238,inspect_esg_tables,3031,67.065972,136,319,183,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,001208.SZ,华菱线缆,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001208.SZ/2025/annual_report.txt,False
239,inspect_esg_tables,3032,67.065972,122,258,136,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,001258.SZ,立新能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001258.SZ/2025/annual_report.txt,False
240,inspect_esg_tables,3033,67.065972,112,240,128,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,001299.SZ,美能能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/001299.SZ/2025/annual_report.txt,False
241,inspect_esg_tables,3036,67.065972,27,369,342,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002056.SZ,横店东磁,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002056.SZ/2025/annual_report.txt,False
242,inspect_esg_tables,3038,67.065972,165,276,111,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002074.SZ,国轩高科,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002074.SZ/2025/annual_report.txt,False
243,inspect_esg_tables,3039,67.065972,196,307,111,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002090.SZ,金智科技,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002090.SZ/2025/annual_report.txt,False
244,inspect_esg_tables,3040,67.065972,121,327,206,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002276.SZ,万马股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002276.SZ/2025/annual_report.txt,False
245,inspect_esg_tables,3042,67.065972,77,284,207,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002335.SZ,科华数据,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002335.SZ/2025/annual_report.txt,False
246,inspect_esg_tables,3044,67.065972,135,250,115,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002479.SZ,富春环保,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002479.SZ/2025/annual_report.txt,False
247,inspect_esg_tables,3045,67.065972,176,281,105,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002487.SZ,大金重工,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002487.SZ/2025/annual_report.txt,False
248,inspect_esg_tables,3048,67.065972,149,436,287,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002608.SZ,江苏国信,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,related_fields_incomplete,,1,data/text/002608.SZ/2025/annual_report.txt,False
