impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,missing_esg_document,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
5422,61.848485,216,358,142,False,0.757576,1.0,0.213333,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
5423,61.848485,216,358,142,False,0.757576,1.0,0.213333,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_S_DIVERSITY,职业平等与多元化,1.6,2,evidence_missing,locate_additional_public_evidence
5424,61.848485,216,358,142,False,0.757576,1.0,0.213333,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5425,61.835938,406,508,102,False,0.195312,1.0,1.0,False,embedded_in_annual,002623.SZ,亚玛顿,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
5426,61.805556,222,509,287,False,0.694444,1.0,0.3,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
5427,61.805556,222,509,287,False,0.694444,1.0,0.3,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
5428,61.805556,222,509,287,False,0.694444,1.0,0.3,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
5429,61.805556,222,509,287,False,0.694444,1.0,0.3,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_WATER,水资源,2.25,2,evidence_missing,locate_additional_public_evidence
5430,61.730769,241,399,158,False,0.549451,1.0,0.5,False,embedded_in_annual,002340.SZ,格林美,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5431,61.730769,410,524,114,False,0.192308,1.0,1.0,False,embedded_in_annual,002560.SZ,通达股份,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
5432,61.730769,241,467,226,False,0.549451,1.0,0.5,False,embedded_in_annual,603016.SH,新宏泰,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5433,61.688525,211,296,85,False,0.819672,0.85,0.3,False,embedded_in_annual,000537.SZ,绿发电力,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
5434,61.688525,211,296,85,False,0.819672,0.85,0.3,False,embedded_in_annual,000537.SZ,绿发电力,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
5435,61.688525,211,296,85,False,0.819672,0.85,0.3,False,embedded_in_annual,000537.SZ,绿发电力,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
5436,61.666667,220,533,313,False,0.714286,1.0,0.266667,False,collected,00332.HK,YUANHENGGAS-NEW,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
5437,61.666667,220,533,313,False,0.714286,1.0,0.266667,False,collected,00332.HK,YUANHENGGAS-NEW,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
5438,61.666667,220,533,313,False,0.714286,1.0,0.266667,False,collected,00332.HK,YUANHENGGAS-NEW,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
5439,61.666667,54,180,126,False,0.714286,1.0,0.266667,False,collected,601666.SH,平煤股份,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
5440,61.666667,54,180,126,False,0.714286,1.0,0.266667,False,collected,601666.SH,平煤股份,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
5441,61.666667,54,180,126,False,0.714286,1.0,0.266667,False,collected,601666.SH,平煤股份,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
5442,61.666667,54,180,126,False,0.714286,1.0,0.266667,False,collected,601666.SH,平煤股份,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
5443,61.666667,54,180,126,False,0.714286,1.0,0.266667,False,collected,601666.SH,平煤股份,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
5444,61.653992,413,551,138,False,0.190114,1.0,1.0,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
5445,61.633333,193,264,71,True,1.0,0.71,0.213333,False,embedded_in_annual,601865.SH,福莱特,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
5446,61.633333,193,264,71,True,1.0,0.71,0.213333,False,embedded_in_annual,601865.SH,福莱特,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5447,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
5448,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
5449,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5450,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
5451,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
5452,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
5453,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
5454,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
5455,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
5456,61.6,190,262,72,True,1.0,0.72,0.2,False,embedded_in_annual,600416.SH,湘电股份,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
5457,61.578947,416,516,100,False,0.18797,1.0,1.0,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
5458,61.578947,416,525,109,False,0.18797,1.0,1.0,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
5459,61.521739,242,442,200,False,0.543478,1.0,0.5,False,embedded_in_annual,688598.SH,金博股份,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
5460,61.521739,242,442,200,False,0.543478,1.0,0.5,False,embedded_in_annual,688598.SH,金博股份,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5461,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
5462,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
5463,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5464,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
5465,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
5466,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
5467,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
5468,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
5469,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
5470,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
5471,61.515152,216,358,142,False,0.757576,1.0,0.2,False,embedded_in_annual,002490.SZ,山东墨龙,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
5472,61.497175,268,412,144,False,0.423729,1.0,0.666667,False,embedded_in_annual,688638.SH,誉辰智能,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5473,61.472603,223,328,105,False,0.684932,1.0,0.3,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
5474,61.472603,223,328,105,False,0.684932,1.0,0.3,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
5475,61.472603,223,328,105,False,0.684932,1.0,0.3,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
5476,61.472603,223,328,105,False,0.684932,1.0,0.3,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_E_WATER,水资源,2.25,2,evidence_missing,locate_additional_public_evidence
5477,61.466667,164,230,66,True,1.0,0.66,0.266667,False,embedded_in_annual,688226.SH,威腾电气,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
5478,61.466667,164,230,66,True,1.0,0.66,0.266667,False,embedded_in_annual,688226.SH,威腾电气,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
5479,61.466667,164,230,66,True,1.0,0.66,0.266667,False,embedded_in_annual,688226.SH,威腾电气,2025,X_G_SAFETY,安全生产,2.0,2,evidence_missing,locate_additional_public_evidence
5480,61.466667,164,230,66,True,1.0,0.66,0.266667,False,embedded_in_annual,688226.SH,威腾电气,2025,X_S_CUSTOMER_SERVICE,客户服务,2.0,2,evidence_missing,locate_additional_public_evidence
5481,61.466667,164,230,66,True,1.0,0.66,0.266667,False,embedded_in_annual,688226.SH,威腾电气,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
5482,61.466667,164,230,66,True,1.0,0.66,0.266667,False,embedded_in_annual,688226.SH,威腾电气,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
5483,61.452736,217,425,208,False,0.746269,1.0,0.213333,False,collected,603618.SH,杭电股份,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
5484,61.452736,217,425,208,False,0.746269,1.0,0.213333,False,collected,603618.SH,杭电股份,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
5485,61.452736,217,425,208,False,0.746269,1.0,0.213333,False,collected,603618.SH,杭电股份,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5486,61.452736,217,425,208,False,0.746269,1.0,0.213333,False,collected,603618.SH,杭电股份,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
5487,61.375758,260,356,96,False,0.454545,0.96,0.666667,False,embedded_in_annual,300713.SZ,英可瑞,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5488,61.372549,269,402,133,False,0.420168,1.0,0.666667,False,embedded_in_annual,600979.SH,广安爱众,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5489,61.341463,232,392,160,False,0.609756,1.0,0.4,False,embedded_in_annual,603026.SH,石大胜华,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
5490,61.341463,232,392,160,False,0.609756,1.0,0.4,False,embedded_in_annual,603026.SH,石大胜华,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
5491,61.341463,232,392,160,False,0.609756,1.0,0.4,False,embedded_in_annual,603026.SH,石大胜华,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
5492,61.341463,232,392,160,False,0.609756,1.0,0.4,False,embedded_in_annual,603026.SH,石大胜华,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
5493,61.333333,172,242,70,True,1.0,0.7,0.213333,False,embedded_in_annual,600312.SH,平高电气,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
5494,61.333333,172,242,70,True,1.0,0.7,0.213333,False,embedded_in_annual,600312.SH,平高电气,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5495,61.333333,172,242,70,True,1.0,0.7,0.213333,False,embedded_in_annual,600312.SH,平高电气,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
5496,61.333333,90,175,85,False,0.666667,0.85,0.5,False,embedded_in_annual,688772.SH,珠海冠宇,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5497,61.307407,204,267,63,False,0.925926,0.63,0.4,False,embedded_in_annual,603185.SH,弘元绿能,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
5498,61.307407,204,267,63,False,0.925926,0.63,0.4,False,embedded_in_annual,603185.SH,弘元绿能,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
5499,61.307407,204,267,63,False,0.925926,0.63,0.4,False,embedded_in_annual,603185.SH,弘元绿能,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
5500,61.307407,204,267,63,False,0.925926,0.63,0.4,False,embedded_in_annual,603185.SH,弘元绿能,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
5501,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
5502,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
5503,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5504,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
5505,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
5506,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
5507,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
5508,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
5509,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
5510,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
5511,61.3,193,264,71,True,1.0,0.71,0.2,False,embedded_in_annual,601865.SH,福莱特,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
5512,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
5513,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
5514,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
5515,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
5516,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_S_CUSTOMER_SERVICE,客户服务,2.0,2,evidence_missing,locate_additional_public_evidence
5517,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
5518,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_S_PRODUCT_QUALITY,产品质量,2.0,2,evidence_missing,locate_additional_public_evidence
5519,61.166667,140,205,65,True,1.0,0.65,0.266667,False,embedded_in_annual,603897.SH,长城科技,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
