gap_rank,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
3020,missing,600027.SH,华电国际,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3021,missing,600110.SH,诺德股份,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3022,missing,600110.SH,诺德股份,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3023,missing,600110.SH,诺德股份,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3024,missing,600116.SH,三峡水利,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3025,missing,600116.SH,三峡水利,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3026,missing,600116.SH,三峡水利,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3027,missing,600149.SH,廊坊发展,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3028,missing,600149.SH,廊坊发展,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3029,missing,600149.SH,廊坊发展,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3030,missing,600149.SH,廊坊发展,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3031,missing,600151.SH,航天机电,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3032,missing,600151.SH,航天机电,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3033,missing,600151.SH,航天机电,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3034,missing,600151.SH,航天机电,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3035,missing,600152.SH,维科技术,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3036,missing,600152.SH,维科技术,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3037,missing,600152.SH,维科技术,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3038,missing,600152.SH,维科技术,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3039,missing,600157.SH,永泰能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3040,missing,600157.SH,永泰能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3041,missing,600157.SH,永泰能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3042,missing,600188.SH,兖矿能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3043,missing,600188.SH,兖矿能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3044,missing,600188.SH,兖矿能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3045,missing,600192.SH,长城电工,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3046,missing,600192.SH,长城电工,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3047,missing,600192.SH,长城电工,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3048,missing,600192.SH,长城电工,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3049,missing,600212.SH,绿能慧充,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3050,missing,600212.SH,绿能慧充,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3051,missing,600212.SH,绿能慧充,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3052,missing,600241.SH,时代万恒,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3053,missing,600241.SH,时代万恒,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3054,missing,600241.SH,时代万恒,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3055,missing,600241.SH,时代万恒,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3056,missing,600268.SH,国电南自,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3057,missing,600268.SH,国电南自,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3058,missing,600268.SH,国电南自,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3059,missing,600268.SH,国电南自,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3060,missing,600310.SH,广西能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3061,missing,600310.SH,广西能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3062,missing,600310.SH,广西能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3063,missing,600312.SH,平高电气,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3064,missing,600312.SH,平高电气,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3065,missing,600312.SH,平高电气,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3066,missing,600312.SH,平高电气,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3067,missing,600333.SH,长春燃气,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3068,missing,600333.SH,长春燃气,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3069,missing,600333.SH,长春燃气,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3070,missing,600333.SH,长春燃气,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3071,missing,600339.SH,中油工程,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3072,missing,600339.SH,中油工程,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3073,missing,600339.SH,中油工程,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3074,missing,600339.SH,中油工程,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3075,missing,600379.SH,宝光股份,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3076,missing,600379.SH,宝光股份,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3077,missing,600379.SH,宝光股份,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3078,missing,600396.SH,华电辽能,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3079,missing,600396.SH,华电辽能,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3080,missing,600396.SH,华电辽能,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3081,missing,600397.SH,江钨装备,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3082,missing,600397.SH,江钨装备,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3083,missing,600397.SH,江钨装备,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3084,missing,600397.SH,江钨装备,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3085,missing,600405.SH,动力源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3086,missing,600405.SH,动力源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3087,missing,600405.SH,动力源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3088,missing,600406.SH,国电南瑞,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3089,missing,600406.SH,国电南瑞,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3090,missing,600406.SH,国电南瑞,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3091,missing,600416.SH,湘电股份,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3092,missing,600416.SH,湘电股份,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3093,missing,600416.SH,湘电股份,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3094,missing,600452.SH,涪陵电力,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3095,missing,600452.SH,涪陵电力,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3096,missing,600452.SH,涪陵电力,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3097,missing,600458.SH,时代新材,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3098,missing,600458.SH,时代新材,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3099,missing,600458.SH,时代新材,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3100,missing,600458.SH,时代新材,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3101,missing,600468.SH,百利电气,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3102,missing,600468.SH,百利电气,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3103,missing,600468.SH,百利电气,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3104,missing,600468.SH,百利电气,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3105,missing,600475.SH,华光环能,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3106,missing,600475.SH,华光环能,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3107,missing,600475.SH,华光环能,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3108,missing,600478.SH,科力远,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3109,missing,600478.SH,科力远,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3110,missing,600478.SH,科力远,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3111,missing,600505.SH,西昌电力,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3112,missing,600505.SH,西昌电力,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3113,missing,600505.SH,西昌电力,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3114,missing,600505.SH,西昌电力,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3115,missing,600509.SH,天富能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3116,missing,600509.SH,天富能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3117,missing,600509.SH,天富能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3118,missing,600550.SH,保变电气,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3119,missing,600550.SH,保变电气,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3120,missing,600550.SH,保变电气,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3121,missing,600577.SH,精达股份,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3122,missing,600577.SH,精达股份,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3123,missing,600577.SH,精达股份,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3124,missing,600577.SH,精达股份,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3125,missing,600580.SH,卧龙电驱,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3126,missing,600580.SH,卧龙电驱,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3127,missing,600580.SH,卧龙电驱,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3128,missing,600617.SH,国新能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3129,missing,600617.SH,国新能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3130,missing,600642.SH,申能股份,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3131,missing,600642.SH,申能股份,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3132,missing,600642.SH,申能股份,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3133,missing,600644.SH,乐山电力,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3134,missing,600644.SH,乐山电力,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3135,missing,600644.SH,乐山电力,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3136,missing,600644.SH,乐山电力,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3137,missing,600681.SH,百川能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3138,missing,600681.SH,百川能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3139,missing,600681.SH,百川能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3140,missing,600719.SH,大连热电,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3141,missing,600719.SH,大连热电,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3142,missing,600719.SH,大连热电,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3143,missing,600719.SH,大连热电,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3144,missing,600726.SH,华电能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3145,missing,600726.SH,华电能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3146,missing,600726.SH,华电能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3147,missing,600758.SH,辽宁能源,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
3148,missing,600758.SH,辽宁能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3149,missing,600758.SH,辽宁能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3150,missing,600758.SH,辽宁能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3151,missing,600863.SH,华能蒙电,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3152,missing,600863.SH,华能蒙电,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3153,missing,600863.SH,华能蒙电,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3154,missing,600868.SH,梅雁吉祥,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3155,missing,600868.SH,梅雁吉祥,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3156,missing,600868.SH,梅雁吉祥,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
3157,missing,600869.SH,远东股份,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
3158,missing,600869.SH,远东股份,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
3159,missing,600869.SH,远东股份,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
